"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Density","Quota","Zone_A","Zone_B","Zone_Cities","Area_S","Area_U","Type_T"
2022,7,2.00173748111083,-1.38360914081074,-1.65707437072292,2.82269649571836,1.4251061589315,2.74569193852968,5.04509432617894,9856,-0.321045885346675,-0.564893659551376,0,1,0,0,0,0
2022,8,1.49152866540893,-0.694770197822521,-1.15150148588781,2.41381904129648,0.577225875945588,2.21501400233234,0.708580663789177,9856,-0.321045885346675,-0.564893659551376,0,1,0,0,0,0
2022,9,0.242405490250168,-0.234579048520876,-0.55113368514613,1.84096601792581,-0.623302316017724,1.68728427689166,1.57588339626713,9856,-0.321045885346675,-0.564893659551376,0,1,0,0,0,0
2022,10,-0.366545230580116,-0.402166045048763,-0.740723516959295,-0.211403493169114,-1.71387054597476,-0.349929355954728,-0.158722068688776,9856,-0.321045885346675,-0.564893659551376,0,1,0,0,0,0
2023,4,-1.2526840244186,-0.0928489120210873,-0.942952670893335,2.57146826126206,0.128200769686686,2.69262414490994,1.57588339626713,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,5,-0.279318214598519,0.763678626159175,0.791794290197113,2.47623335676896,0.228948713784908,2.39190664773145,2.44318612874508,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,6,0.964912863367626,-0.206233021220918,0.134549539911478,1.66459250331848,0.975378611219913,1.59588974343547,1.57588339626713,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,7,1.35445764029499,-0.493604842790564,-0.724924364308198,1.9947514945526,0.999426638603321,2.12656767963278,1.57588339626713,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,8,1.54829545358744,-0.760301336204141,-1.2304972491433,2.27497903340869,0.675902175251586,2.30346032503189,2.44318612874508,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,9,0.591498161617815,-0.998347006325294,-0.567459476218929,1.00253371341192,-0.494099918153537,1.04752254269823,-0.158722068688776,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2023,10,-0.274472269266205,0.40401935504143,-0.424740463937356,1.80496102505457,-1.66235817277773,1.3305507753368,2.44318612874508,9856,-0.321121890339851,-0.564893659551376,0,1,0,0,0,0
2000,4,-1.30562020819157,0.477221192566948,0.967164884624288,0.920928057399608,-0.495344243012582,0.86473347578581,0.708580663789177,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,5,-0.0612506746445062,-0.752681436392327,-0.487937074541741,-0.0560045852579914,0.63255150274292,-0.261483033255172,-0.158722068688776,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,6,0.718115790372061,-0.344813599131826,-0.910301088747733,0.427345460550789,1.14495243784424,0.773338942329614,0.708580663789177,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,7,0.791635703842271,-1.23121114457441,-1.2304972491433,1.43047513221959,1.02250685776304,1.3305507753368,0.708580663789177,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,8,1.17723449671332,-0.929463112026473,-0.756522669610392,-0.494178555105722,0.408773725672711,-0.615268324053399,-0.158722068688776,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,9,0.324671181248704,-0.686540706025759,-0.926626879820537,0.390491293319383,-0.561777364653839,0.590549875417193,0.708580663789177,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2000,10,-0.904445162466656,0.806350065105347,1.3605637856366,-0.405015247287868,-2.23548349898416,-0.526822001353842,-0.158722068688776,9861,-0.165359657481942,-0.493472335381261,0,1,0,0,1,0
2001,4,-1.60392275729056,-0.840869076881086,-0.273595236908525,0.740605882017492,-0.0763524113085594,0.590549875417193,0.708580663789177,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,5,-0.210782702041541,-0.524084442037827,0.0492341155955531,0.257340753644753,0.514073044389762,0.357641225641699,0.708580663789177,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,6,0.568606838905176,-1.19991875601388,-1.44905219415014,1.47505678612854,1.4299719597244,1.50449520997927,1.57588339626713,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,7,1.30669046487649,-1.50705151776217,-1.42008708095647,0.736275092780619,0.937946286696741,0.622980193740369,-0.158722068688776,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,8,1.52475800483051,-1.38056118088601,-1.2620955544455,0.0420750533416469,0.512333665554536,0.269194902942142,0.708580663789177,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,9,-0.437180652781082,0.0189604178842983,-0.175640490471724,0.310201857565322,-0.699067874101819,0.590549875417193,0.708580663789177,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2001,10,-0.491847531315584,-0.700866117671973,-0.756522669610392,-1.19474740224598,-1.8974419122769,-1.05749993755116,-0.158722068688776,9861,-0.171584066396804,-0.493472335381261,0,1,0,0,1,0
2002,4,-1.4279457139372,-0.56055836247039,0.134549539911478,0.803784454414141,-0.45117071051648,0.681944408873416,0.708580663789177,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,5,-0.484232474364818,0.349156076396352,0.760195984894918,0.521009392477513,0.149873875968158,0.976765484538597,-0.158722068688776,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,6,0.932006586968224,-0.803074373814475,-0.66541422265573,0.589240552317201,0.902447348648115,0.499155341960995,-0.158722068688776,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,7,0.906553836008499,-0.0165991145708453,-0.724924364308198,0.603803892594114,0.713432618580854,0.622980193740369,-0.158722068688776,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,8,0.774328756226878,-0.237576209113526,0.159828184153235,-0.543855255175666,-0.00111758676650527,-0.615268324053399,-1.02602480116673,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,9,-0.15390053421226,-0.724335409092369,-0.273595236908525,-0.300524342268964,-0.908114450421401,-0.50618452605728,-0.158722068688776,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2002,10,-0.9972104016852,-0.792304915413775,-0.266748937426386,-0.50946369358878,-1.85616511453331,-0.438375678654286,0.708580663789177,9861,-0.171788079799541,-0.493472335381261,0,1,0,0,1,0
2003,4,-1.50162715891847,-0.58103049329814,-0.077685744034923,1.14468550130438,-0.18765035703427,1.32170614306685,0.708580663789177,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,5,0.212891375583385,-1.21597134495077,-1.07250572263233,0.341409015301563,0.974205645492568,0.269194902942142,0.708580663789177,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,6,1.6681056829463,-1.21251699036942,-1.43272640307734,1.07887448839123,1.31183022727396,1.23031160961065,-0.158722068688776,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,7,1.65490625089829,-1.49638365802563,-1.68867267602511,1.4113687091158,1.26354462481355,1.41899709803635,0.708580663789177,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,8,2.03635137634164,-1.48723977825145,-1.59387776011853,0.701883531193753,0.60438694544948,0.622980193740369,0.708580663789177,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,9,0.0957579541223765,-0.907009807247654,-1.07355899947574,0.174631170964193,-0.478753244891981,0.316366275048574,-0.158722068688776,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2003,10,-1.45619065244552,-0.275675708172608,-0.0297616476599295,0.397454523072797,-1.92915212642676,0.534533871040813,-0.158722068688776,9861,-0.171608067973597,-0.493472335381261,0,1,0,0,1,0
2004,4,-1.51235746644002,-0.173162656037634,0.0202690024018781,0.761665406149696,-0.270950993431444,0.773338942329614,0.708580663789177,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,5,-0.729991130503463,-0.72220183714506,-0.440539616588453,1.48652063999082,0.69884859603937,1.50744342073591,0.708580663789177,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,6,0.747445297597628,-1.39361660923026,-1.36742323878614,1.77383878475437,1.11868335748661,1.77867881034789,3.31048886122303,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,7,1.30045996373495,-1.56191479640725,-1.70447182867621,1.14387878566221,1.19510675756607,1.06521180723815,0.708580663789177,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,8,1.24023178603338,-1.26931064363349,-1.29369385974769,0.875115100668414,0.342142136446432,0.799872839139482,-0.158722068688776,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,9,0.36759241133489,-1.00149656491418,-1.33477165664054,0.108820158051004,-0.58929076987049,0.13357720813618,0.708580663789177,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2004,10,-0.649686893568019,-0.405214004973491,0.0808324208977479,-0.708170493868566,-2.37838016021644,-0.703714646752929,-1.02602480116673,9861,-0.170748011471865,-0.493472335381261,0,1,0,0,1,0
2005,4,-1.48588937455355,-0.284971985943024,0.656974854241086,1.0538663034842,-0.37844683542119,1.23031160961065,0.708580663789177,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,5,-0.112479239586091,-0.626191099516172,-1.05670656998123,0.915875469956569,0.91908071625315,0.88831916183904,0.708580663789177,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,6,0.904823141246967,-1.45975733959683,-1.30212007449494,1.32500767668649,0.970193924307225,1.41310067652305,1.57588339626713,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,7,1.2457700092703,-0.828880434510495,-1.15150148588781,0.713347385056042,1.09897262732693,0.711426516439926,-0.158722068688776,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,8,0.775021034131492,-0.463125243543297,-0.503736227192838,0.54393710020213,0.277316825241337,0.711426516439926,0.708580663789177,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,9,0.09432724645283,0.316593704533854,-0.273595236908525,-0.34790827156645,-1.03704033165023,-0.232000925688662,-1.02602480116673,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2005,10,-1.20973971840227,0.248573398880374,0.807593442848211,-0.695432878466016,-2.17754880393399,-0.438375678654286,-0.158722068688776,9861,-0.170483994127147,-0.493472335381261,0,1,0,0,1,0
2006,4,-1.28415959314848,-1.25818558990824,-0.812346342310932,0.540540402761425,-0.0612822546823395,0.681944408873416,-0.158722068688776,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,5,-0.277241380884658,-1.08948100807462,-1.27789470709659,1.29673017049284,0.543107291100815,1.3305507753368,-0.158722068688776,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,6,0.919130217942368,-1.50070160125232,-1.59598431380534,1.22234249654194,1.62622964165937,1.13891707615443,0.708580663789177,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,7,1.89858807332307,-1.36684536122474,-1.48328369156085,0.033158722559858,1.38101959537716,0.269194902942142,-0.158722068688776,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,8,0.683640350722195,-0.644478859064529,-0.882915890819167,0.464963884706319,0.305815878464627,0.534533871040813,-0.158722068688776,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,9,0.45343487150726,0.829971754521979,-0.436853147636531,0.308885637307072,-0.591433773794415,0.407760808504798,0.708580663789177,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2006,10,-0.672532064420338,-0.91879525228993,-0.250949784775289,-0.598627001406634,-1.74390828047536,-0.880607292152042,-0.158722068688776,9861,-0.170644004639097,-0.493472335381261,0,1,0,0,1,0
2007,4,-0.880700030338336,-1.5747162280911,-1.62863589595094,0.197006915354646,0.437968530430095,0.407760808504798,-0.158722068688776,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,5,-0.152631358053803,-0.501224742602379,-0.424740463937356,0.785951792850563,0.606728416958448,0.976765484538597,0.708580663789177,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,6,0.444135271655239,-0.152690525209889,-0.289921027981329,1.22629115731673,0.616114372750056,0.956128009242035,0.708580663789177,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,7,1.29215262887955,-1.68230921343395,-1.94145911844266,2.49406601833254,1.55348569680827,2.21501400233234,3.31048886122303,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,8,0.790251148033044,-0.129373631785729,-0.0139624950088322,-0.0738372468215693,0.136159542844286,-0.173036710555615,-0.158722068688776,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,9,-0.0995336427697659,-1.05031472304188,-1.00825583518453,0.332577601955815,-0.472047716484911,0.316366275048574,0.708580663789177,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2007,10,-1.36896363646393,-0.847168194058853,-0.598531143099423,-0.0878486237643582,-1.51431027422574,0.00385593484349928,-0.158722068688776,9861,-0.17073201042067,-0.493472335381261,0,1,0,0,1,0
2008,4,-1.44439885213691,-0.188910448982058,0.346784823857879,1.07360960735815,-0.482900994422131,1.04752254269823,0.708580663789177,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,5,-0.328469945826244,0.397923435191977,0.823392595499308,0.555400954064419,0.104850723810244,0.357641225641699,-0.158722068688776,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,6,0.394775857056126,0.171714009445185,0.738603809605084,-0.359754253890821,0.754234432104066,-0.414789992601055,-1.02602480116673,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,7,1.1280827654856,-1.37141730111183,-1.35689047035208,0.938803177681186,0.992000828960632,0.88831916183904,0.708580663789177,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,8,1.15092793633792,-1.02547384965536,-1.30949301239878,0.220401668977347,0.422621857168538,0.00385593484349928,-0.158722068688776,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,9,-0.0487435205011063,-0.880238559242137,-0.942952670893335,0.656367785488641,-0.777736856856998,0.590549875417193,0.708580663789177,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2008,10,-0.727914296789602,-0.947750871574831,-0.219351479473094,-0.306935608688253,-1.88941400996048,-0.438375678654286,0.708580663789177,9861,-0.169859953130541,-0.493472335381261,0,1,0,0,1,0
2009,4,-1.24052300922753,1.00477225620505,1.6691739007547,0.682692190653884,-0.469420808449142,0.681944408873416,0.708580663789177,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,5,-0.0245599456998601,-1.5222913173858,-1.49908284421195,0.628005361858941,1.17938544886308,0.622980193740369,-0.158722068688776,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,6,0.738861051580391,-1.495977263369,-1.46537798522294,1.887033726965,1.16340992325341,1.59588974343547,2.44318612874508,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,7,1.3371506926796,-1.39427700054728,-1.72027098132731,0.363062961485892,1.18748025036547,0.269194902942142,0.708580663789177,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,8,1.5122970025474,-1.22663920468732,-1.02510826467904,-0.575699293682041,0.34187453970254,-0.615268324053399,-0.158722068688776,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,9,0.364015642161034,-0.275523310176372,-0.681740013728534,0.191742034321605,-0.656622570576606,0.224971741592377,-0.158722068688776,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2009,10,-1.00205634701749,-1.11691264739716,-1.43588623360756,-0.5145587397498,-1.72183154910521,-0.438375678654286,0.708580663789177,9861,-0.168979895314815,-0.493472335381261,0,1,0,0,1,0
2010,4,-1.38788589919008,-0.659769458020242,-0.159314699398926,0.677427309620844,0.0370885383410553,0.590549875417193,-0.158722068688776,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,5,-0.591535549580281,-0.188808850317901,-0.140355716217612,1.1056659394546,0.24232855097893,1.3305507753368,0.708580663789177,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,6,0.514955301297445,-0.330640585481847,-0.66541422265573,0.373380429961971,0.845623180085054,0.316366275048574,-0.158722068688776,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,7,1.50468194559664,-1.44914027919236,-1.54648030216524,0.778309223609024,1.24273897797684,0.88831916183904,0.708580663789177,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,8,0.742483972614546,0.132750921740763,-0.361543853332966,0.81015326211543,0.0437717670194722,0.799872839139482,0.708580663789177,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,9,-0.106687181117456,-0.467646384098309,-0.371549983345327,-0.5440250900477,-0.725336954459424,-0.50618452605728,-0.158722068688776,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2010,10,-1.45203698501782,0.391827515342525,0.144029031502137,0.146523499642536,-2.04274694420411,-0.0845903878560585,-0.158722068688776,9861,-0.169239912396734,-0.493472335381261,0,1,0,0,1,0
2011,4,-0.911460245233428,-1.38416793346361,-1.49802956736854,0.51421599759618,0.503779489641808,0.407760808504798,0.708580663789177,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,5,-0.0176371666537075,-1.3104581026173,-1.62547606542072,0.393633238452008,1.12472881392545,0.534533871040813,0.708580663789177,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,6,0.418382533603527,0.441001268794783,0.232504286348279,-0.0188532070005444,0.657107963939717,-0.232000925688662,-0.158722068688776,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,7,0.771559644608404,-1.01937792980591,-1.11990318058562,0.928613085359147,0.853519514002398,0.976765484538597,-0.158722068688776,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,8,1.4506842690366,-1.48266783836436,-1.60967691276963,0.222949192057847,0.764342899104164,0.00385593484349928,-0.158722068688776,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,9,0.633704037869238,-0.519614100814898,-0.959278461966134,-0.336062289242079,-0.574013225767783,-0.232000925688662,-0.158722068688776,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2011,10,-0.992364456352887,-1.04528558916609,-1.11990318058562,0.234413045920136,-1.42426396990989,0.180748580242612,-0.158722068688776,9861,-0.168875888482047,-0.493472335381261,0,1,0,0,1,0
2012,4,-1.45942128266707,0.218957388278448,1.08144542213389,0.948568682823141,-0.806425457773865,0.956128009242035,1.57588339626713,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,5,-0.452387690752486,-0.581995680607633,-0.519535379843936,1.04070410090157,0.512801959856321,0.976765484538597,0.708580663789177,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,6,0.8661940341694,-1.3652705819303,-1.23681691020374,0.677427309620844,0.944408748061464,0.590549875417193,-0.158722068688776,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,7,1.39045609133502,-1.49485967806326,-1.7360701339784,1.45212907840396,1.1914273023377,1.50744342073591,3.31048886122303,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,8,1.68675103451062,-1.25407084400986,-1.43588623360756,0.243329376701925,0.45299408759899,0.357641225641699,0.708580663789177,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,9,0.0442524780189539,0.189036581684045,0.624323272095484,0.0824957528857203,-0.975653638604003,0.13357720813618,-0.158722068688776,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2012,10,-0.975057508737473,-0.362542566027319,0.0334349629444552,-0.207582208548325,-2.11098411389368,-0.173036710555615,-0.158722068688776,9861,-0.169111903987174,-0.493472335381261,0,1,0,0,1,0
2013,4,-1.36213316113837,0.530763688577983,1.6854996918275,0.15488786709024,-0.68137080943983,0.13357720813618,-0.158722068688776,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,5,-0.777758305921961,0.532033671879952,0.396815473919687,1.21903071653727,0.285946820231488,1.06521180723815,-0.158722068688776,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,6,0.259573982284643,-1.08181030893073,-1.36742323878614,0.327312720922734,1.23475121517199,0.590549875417193,-0.158722068688776,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,7,1.27346112545493,-1.21597134495077,-1.29369385974769,0.159261115045114,1.09147991849829,0.180748580242612,0.708580663789177,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,8,1.13915921195945,-1.04071364927899,-1.16730063853891,-0.112050093029225,0.599904699989481,0.0923022575430558,-0.158722068688776,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,9,0.356862103813343,-1.20779265248609,-1.25314270127654,0.0443253653961045,-0.673420956173715,0.0421826746799562,0.708580663789177,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2013,10,-0.831755982481999,-0.127849651823367,1.55015361744977,-0.360433593378947,-2.33737095921673,-0.0845903878560585,-0.158722068688776,9861,-0.167795817526384,-0.493472335381261,0,1,0,0,1,0
2014,4,-1.11676679581235,-0.0519046503655961,0.118223748838679,0.441823883391661,-0.232031277006879,0.590549875417193,0.708580663789177,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,5,-0.528538260260229,-1.18701572566587,-1.19889894384111,0.819069592897219,0.75069546516625,0.534533871040813,-0.158722068688776,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,6,0.625835145686763,-0.80149959452003,-0.779694760165335,0.469464508815195,0.932725920218214,0.407760808504798,0.708580663789177,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,7,0.751483585374538,-0.0851782128771943,0.0650332682466505,-0.538760209014647,0.562441155846191,-0.349929355954728,-1.02602480116673,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,8,0.646949621777549,-0.98432639067155,-0.598531143099423,-0.56296167827949,-0.129630923015211,-0.703714646752929,-0.158722068688776,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,9,0.143686661051943,-0.8377195182922,-0.730717386946934,-0.304473003043754,-0.673559214491394,-0.50618452605728,-0.158722068688776,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2014,10,-0.725837463075763,-0.815164614849223,0.0808324208977479,-0.540033970554901,-1.92754654596348,-0.792160969452485,-0.158722068688776,9861,-0.168163841703869,-0.493472335381261,0,1,0,0,1,0
2015,4,-1.20332460981949,-0.936930613842052,-0.583785267291733,1.41977553528147,0.197675574316706,1.41310067652305,0.708580663789177,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,5,-0.215628647373854,-0.617047219741991,-0.0455608003110269,0.598708846433074,0.524910712516923,0.357641225641699,1.57588339626713,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,6,0.690216990816041,-0.888112455714349,-0.534807894073332,-0.216286245740072,0.949247789179965,-0.140606392232438,-0.158722068688776,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,7,1.89097301637231,-1.58020255595561,-1.81506589723389,0.37452681534822,1.14024942507054,0.446087548341255,-0.158722068688776,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,8,1.10523759463326,-0.274151728210246,-0.314146395379674,-0.955280232678038,0.175964558496523,-0.792160969452485,-1.02602480116673,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,9,-0.0408746283186531,-0.522763659403779,-0.991930044111736,0.175947391222443,-0.872305546144429,-0.049211858776241,-0.158722068688776,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2015,10,-1.12874320356221,-0.591139560381814,0.175627336804333,-0.629197278372755,-1.95390482523572,-0.349929355954728,0.708580663789177,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2016,4,-1.0945908269345,-0.936930613842052,-0.600111058364531,1.01174725521979,0.0467666205780796,0.956128009242035,2.44318612874508,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,5,-0.58322821472488,-0.307679287382237,0.00183665764226524,0.909506662255319,0.340469656797164,0.976765484538597,1.57588339626713,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,6,0.553584408375011,-1.17157272871393,-1.00825583518453,0.171998730447653,0.94800346432092,-0.049211858776241,1.57588339626713,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,7,1.41953176332888,-1.02852180958009,-1.13570233323672,0.0611814764454751,1.12941175694336,0.180748580242612,-1.02602480116673,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,8,1.20146422337487,-0.929463112026473,-1.15150148588781,0.140154691941286,0.655297225972791,0.269194902942142,-0.158722068688776,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,9,0.654449299077546,-1.07551119175295,-1.26946849234934,-0.27419993710368,-0.42614595501792,-0.414789992601055,-0.158722068688776,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2016,10,-1.24435361363307,-0.280247648059698,0.412614626570784,-0.137525323834303,-2.01565277388619,-0.0845903878560585,0.708580663789177,9861,-0.168103837761888,-0.493472335381261,0,1,0,0,1,0
2017,4,-0.862100830634315,-0.798350035931149,-0.730717386946934,3.25985145633387,0.287266964167955,2.60122961145374,2.44318612874508,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,5,0.00728483791247238,-0.51036862237656,-0.440539616588453,2.56412290304656,0.726879354960854,2.48035297043101,1.57588339626713,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,6,1.28324531984016,0.137068864967455,-0.453178938709329,3.48755756101347,1.2046800310784,3.05820227873475,4.17779159370098,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,7,1.49499005493201,-1.19615960544005,-1.43588623360756,2.69914162631361,1.22668317334398,2.74569193852968,4.17779159370098,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,8,1.75390199125835,-1.35922546141293,-1.49908284421195,2.6596550185657,0.66011396736264,2.56879929313056,1.57588339626713,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,9,-0.0237061362841794,-0.346388378426266,-0.567459476218929,2.00944221098351,-0.635676435449346,1.96146787726028,1.57588339626713,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2017,10,-0.68568534460803,-1.57563061606852,-1.67287352337402,1.47505678612854,-1.39944437191497,1.24210445263724,0.708580663789177,9861,-0.168075835922296,-0.493472335381261,0,1,0,0,1,0
2018,4,-0.864962245973408,-0.278672868765258,-0.371549983345327,2.35560813890683,-0.0232612173226337,2.50983507799752,4.17779159370098,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2018,5,-0.181707030047683,0.745390866610813,1.48695700684538,1.48142559382982,0.12291350402218,1.59588974343547,0.708580663789177,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2018,6,0.81754997340505,-0.96685142043645,-0.959278461966134,2.11473983164461,1.23212430713623,2.1442569441727,1.57588339626713,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
2018,7,1.53998811873204,-0.242148149000617,-0.661727753703808,2.00748910995514,0.952597208424203,2.21501400233234,1.57588339626713,9861,-0.168291850113429,-0.493472335381261,0,1,0,0,1,0
